职位名称,职位地址,薪资,学历经验要求,公司名称,公司信息,公司福利,详情页链接
Python开发工程师,厦门·集美区·灌口,8-13K·13薪,经验不限本科,硕橙（厦门）科技...,企业服务B轮20-99人,节日福利，带薪年假，员工旅游，五险一金，股票期权，定期体检，全勤奖，零食下午茶，加班补助，年终奖,https://www.zhipin.com/job_detail/dde8865db3c754e51nV83N6-EldT.html
python开发工程师,厦门·思明区·软件园,11-20K·13薪,3-5年本科,简创游戏,游戏不需要融资100-499人,团建，五险一金，节日福利，零食下午茶，带薪年假，全勤奖，加班补助，年终奖,https://www.zhipin.com/job_detail/d683cb5d5dd5f0950Xd50t27ElA~.html
Python开发工程师,厦门·思明区·文灶,6-11K,1年以内本科,中信电脑培训中心,计算机软件未融资20-99人,员工旅游，加班补助，五险一金，交通补助，带薪年假，节日福利，年终奖，内部培训，零食下午茶，通讯补贴,https://www.zhipin.com/job_detail/0e4088d8bd6e79201XR82dW5GFRT.html
Python高级开发工程师,厦门·湖里区·五缘湾,14-22K,3-5年本科,易法通,互联网已上市500-999人,员工旅游，五险一金，年终奖，节日福利，带薪年假,https://www.zhipin.com/job_detail/6065da689f2ab08b1XV70tq7EFNY.html
Python开发工程师,厦门,11-20K,3-5年本科,睿云联,智能硬件不需要融资100-499人,零食下午茶，产前休息假，交通补助，定期体检，加班补助，产前检查假，带薪年假，节日福利，产假，年终奖，绩效奖金，独生子女护理，补充医疗保险，育儿假，股票期权，哺乳假，通讯补贴，员工旅游，五险一金，团建聚餐,https://www.zhipin.com/job_detail/7c9354736ef60bd91XV72Nm6GFdT.html
Python后端开发工程师,厦门·思明区·观音山,15-20K,3-5年本科,比朋,互联网未融资20-99人,股票期权，定期体检，零食下午茶，加班补助，员工旅游，五险，交通补助，节日福利，年终奖，带薪年假，餐补,https://www.zhipin.com/job_detail/bc31ec6c0cb096871XR_3tS_GVZW.html
Python课程设计（少儿编程）,厦门·集美区·杏林,6-11K,经验不限大专,世纪海航,计算机软件A轮100-499人,每年2次调薪，全勤奖，带薪年假，股票期权，工龄奖，节日福利，五险一金，年终奖,https://www.zhipin.com/job_detail/b91a6335d48913331nV909S-GFNQ.html
股票量化交易Python工程师,厦门·思明区·软件园,6-11K,3-5年本科,小蚜虫股票交易助手,互联网金融天使轮20-99人,五险，股票期权，带薪年假，节日福利，员工旅游，零食下午茶，餐补,https://www.zhipin.com/job_detail/a4fa3eb2da2a99e90HZy3dm6Elo~.html
Python开发工程师,厦门·集美区·杏林,15-25K·13薪,3-5年大专,亿峰顺网络科技,新闻/出版未融资20-99人,员工旅游，缴纳医社保，带薪年假，加班补助，零食下午茶，年终奖，节日福利，全勤奖，餐补,https://www.zhipin.com/job_detail/c6e6c78450a5f8631n162tS1EVNR.html
Python量化交易系统工程师（应届实习）,厦门·湖里区·高崎,120-130元/天,4天/周3个月本科,依实信息科技,互联网金融未融资0-20人,交通补助，年终奖，补充医疗保险，带薪年假，节日福利，加班补助,https://www.zhipin.com/job_detail/702f83f30598a8691XZ63dm8FFpT.html
中级Python开发工程师,厦门,10-15K,1-3年本科,今立方,计算机软件不需要融资0-20人,交通补助，股票期权，五险一金，零食下午茶，年终奖，通讯补贴，包吃，餐补,https://www.zhipin.com/job_detail/6a02c47d8b3e45171nd42tq8E1ZQ.html
python后端开发工程师,厦门·思明区·厦门大学,15-25K,3-5年大专,深圳云译,互联网未融资100-499人,定期体检，加班调休，带薪年假，员工旅游，年终奖，零食下午茶，五险一金,https://www.zhipin.com/job_detail/ed1f00f5a209bd1f1nN739W6E1JV.html
Python,厦门·湖里区·万达广场,4000-8000元/月,经验不限本科,森与海,电子商务未融资0-20人,员工旅游，带薪年假，交通补助，全勤奖，团建，加班补助，节日福利，零食下午茶，年终奖，五险一金,https://www.zhipin.com/job_detail/357969bb7257debd1XV_0967GFBQ.html
Python,厦门·集美区·杏林,20-30K·13薪,1-3年本科,厦门空格网络科技,计算机软件未融资20-99人,五险一金，员工旅游，节日福利，年终奖，各种俱乐部，零食下午茶，定期体检,https://www.zhipin.com/job_detail/d830c2cdd994c2e7031y3tu7FFE~.html
Python少儿编程老师,厦门·集美区·杏林,6-10K·13薪,1-3年本科,厦门仁志优学教育...,培训机构不需要融资20-99人,餐补，零食下午茶，全勤奖，节日福利，五险一金，员工旅游，年终奖，通讯补贴,https://www.zhipin.com/job_detail/a5f3a206ca40c48a1nx93dy_FlBX.html
python财会应用老师,厦门·集美区·灌口,6-10K·13薪,1-3年大专,厦门科云,计算机软件不需要融资100-499人,住房补贴，节日福利，五险一金，带薪年假，交通补助，年终奖，员工旅游,https://www.zhipin.com/job_detail/37ac63f9f195b7051nJ-39S0GVJR.html
Python开发工程师,厦门·思明区·软件园,9-10K,3-5年大专,厦门旺商旺通信息科技,计算机软件0-20人,,https://www.zhipin.com/job_detail/682c3ac05a04c5a21XZ62tm4F1dS.html
python爬虫技术工程师,厦门·思明区·软件园,7-12K,1-3年本科,热摆摆,移动互联网天使轮20-99人,年终奖，带薪年假，餐补，零食下午茶，五险一金，节日福利，全勤奖，加班补助,https://www.zhipin.com/job_detail/f2acfb460115a2151XR409i9GVtZ.html
RPA(Python)开发工程师,厦门·思明区·观音山,5-10K,经验不限大专,福建中湃科技,计算机软件不需要融资20-99人,员工旅游，零食下午茶，定期体检，全勤奖，通讯补贴，交通补助，年终奖，带薪年假，节日福利，补充医疗保险，五险一金,https://www.zhipin.com/job_detail/4e469c08f5a7055e1XZ73dy0EFpQ.html
python爬虫数据开发工程师,厦门·思明区·观音山,9-14K,1-3年本科,营软,制药未融资20-99人,带薪年假，年终奖，五险一金，节日福利，零食下午茶，员工旅游,https://www.zhipin.com/job_detail/799d98be4fb1c6230nN72dW8F1A~.html
python测试开发工程师,厦门·集美区·灌口,10-15K·13薪,3-5年本科,快商通,计算机软件B轮100-499人,五险一金，零食下午茶，节日福利，年终奖，带薪年假，免费班车，股票期权,https://www.zhipin.com/job_detail/3f2e04e87010663c1nBy2tS7EFJR.html
Python开发工程师（架构设计）,厦门·思明区·七星西路,12-20K,1-3年本科,宏泰智能,仪器仪表/工业自动化不需要融资1000-9999人,餐补，年终奖，节日福利，带薪年假，员工旅游，全勤奖，加班补助，五险一金，免费班车，交通补助,https://www.zhipin.com/job_detail/bdb70557432b8d4c1XZ73dq4E1tT.html
Python老师,厦门·海沧区·海沧,4-8K,经验不限大专,予望教育,在线教育未融资0-20人,加班补助，年终奖，带薪年假，全勤奖，员工旅游,https://www.zhipin.com/job_detail/ba0ba6a607a21b941n153tm7GVZR.html
杭州急聘_C/C++/Python/Java软件开发工程师,厦门·思明区·厦门大学,18-35K·16薪,经验不限本科,华为技术有限公司,计算机软件不需要融资10000人以上,带薪年假，餐补，补充医疗保险，通讯补贴，离职补偿，定期体检，节日福利，零食下午茶，员工旅游，加班补助，全勤奖，年终奖，交通补助，免费班车，股票期权，五险一金，住房补贴,https://www.zhipin.com/job_detail/406535dd26bdecb11XVy29i1FVRY.html
深度学习工程师（Python / Matlab）,厦门·海沧区·东孚,10-15K·13薪,5-10年本科,精合电气自动化,仪器仪表/工业自动化已上市100-499人,免费班车，活动场地，带薪年假，员工旅游，补充医疗保险，加班补助，住房补贴，定期体检，年终奖，包吃，零食下午茶，五险一金，节日福利，工作餐,https://www.zhipin.com/job_detail/c5cf994864fd3fc91nZ939u6EFtQ.html
腾讯云CDN计费运营开发工程师,厦门·同安区·后田海鲜船坞,15-30K·16薪,3-5年本科,腾讯,互联网不需要融资10000人以上,五险一金，股票期权，员工旅游，免费健身房，年终奖，交通补助，住房补贴，包吃，公仔周边活动，补充医疗保险，免费早晚餐，带薪年假，零食下午茶，定期体检，免费班车，餐补，节日福利,https://www.zhipin.com/job_detail/edfb05e6ad61cb391nFz2ty8EVFR.html
Python少儿编程讲师,厦门·思明区·禾祥西路,3-7K,1年以内本科,常乐教育,培训机构不需要融资0-20人,,https://www.zhipin.com/job_detail/b262f45329be05441n1_2d28EldW.html
Python,厦门·集美区·杏林,3-4K,在校/应届本科,厦门期量智能科技...,证券/期货未融资0-20人,,https://www.zhipin.com/job_detail/59c8341cbee1089d1nBz2dm4E1NW.html
Python,厦门·思明区·软件园,16-20K·14薪,经验不限硕士,建信金科,银行不需要融资1000-9999人,带薪年假，零食下午茶，餐补，节日福利，员工关怀，补充医疗保险，定期体检，五险一金，年终奖，工会福利,https://www.zhipin.com/job_detail/ff9e8e0805fd6d751nF52Nm-GVpY.html
Python高级开发工程师,厦门·思明区·软件园,20-28K·13薪,5-10年本科,埃克斯工业,电子/半导体/集成电路B轮100-499人,加班补助，带薪年假，节日福利，股票期权，年终奖，补充医疗保险，餐补，员工旅游，交通补助，定期体检，全勤奖，五险一金，零食下午茶,https://www.zhipin.com/job_detail/4ec5e88f54a973df1n1_3dm7EFJT.html
Python 数据分析师,厦门·思明区·莲花,3-6K·13薪,在校/应届本科,合渡普,计算机软件0-20人,五险一金，交通补助，带薪年假，年终奖，住房补贴，员工旅游，全勤奖，通讯补贴，零食下午茶，节日福利,https://www.zhipin.com/job_detail/0a45967d506a59b51XVz2t-9E1JV.html
python工程师,厦门·湖里区·禾山,10-15K,1-3年大专,厦门脉搏网络,互联网天使轮20-99人,股票期权，五险，零食下午茶，节日福利，全勤奖，带薪年假，员工旅游，年终奖，补充医疗保险,https://www.zhipin.com/job_detail/e158e12318bc84af33d80t-9E1o~.html
Python爬虫采集,厦门·思明区·松柏,4-8K,经验不限大专,一冠晶品,电子商务未融资20-99人,年终奖，零食下午茶，节日福利，五险一金，带薪年假，全勤奖,https://www.zhipin.com/job_detail/1ee7bd1cc8263cb91nxz2di0ElFU.html
Python工程师,厦门·湖里区·万达广场,4-9K,经验不限大专,互拓科技,互联网不需要融资20-99人,零食下午茶，交通补助，带薪年假，通讯补贴，全勤奖，五险一金，节日福利，餐补,https://www.zhipin.com/job_detail/97031d6c66342fbc1nR82tW1E1ZS.html
Python工程师,厦门·思明区·滨海,12-24K·15薪,1-3年本科,深度赋智,互联网天使轮20-99人,五险一金，股票期权，零食下午茶，定期体检，带薪年假，餐补，交通补助，年终奖，加班补助，节日福利,https://www.zhipin.com/job_detail/3eb5a1974c27d16a33Jz2dm5ElA~.html
Python全栈工程师,厦门·集美区·华大,10-15K·14薪,1-3年大专,道隆信息科技有限公司,互联网20-99人,五险一金，零食下午茶，节日福利，带薪年假，交通补助,https://www.zhipin.com/job_detail/23efe044e6a8c2781XVy39i_GVBQ.html
Python全栈工程师,厦门·集美区·杏林,11-15K·14薪,3-5年本科,厦门数据智能研究院,计算机服务不需要融资20-99人,,https://www.zhipin.com/job_detail/6eb5516734711d5b1nx-09i9ElRV.html
python爬虫工程师,厦门·思明区·观音山,8-13K,3-5年大专,艺钡,计算机软件20-99人,,https://www.zhipin.com/job_detail/3105227848306bf90HN90966GFM~.html
python爬虫数据开发工程师,厦门·集美区·杏林,8-13K·13薪,3-5年学历不限,宇兽科技,计算机服务未融资20-99人,年终奖，节日福利，通讯补贴，五险一金，员工旅游，全勤奖，补充医疗保险，加班补助，餐补，股票期权，交通补助，住房补贴，定期体检，带薪年假，零食下午茶,https://www.zhipin.com/job_detail/7ab7c5c91854a7441nB-09y0FFRR.html
Python,厦门·集美区·侨英,10-11K,经验不限大专,厦门祝财信息科技...,广播/影视未融资20-99人,,https://www.zhipin.com/job_detail/2c456c335f9d880e1nx-3NS1FFFR.html
Python初级工程师,厦门·湖里区·湖里大道,6-8K·13薪,1-3年本科,鹭信成,医疗健康0-20人,零食下午茶，年终奖，加班补助，五险一金，带薪年假,https://www.zhipin.com/job_detail/b5e5ff3c88e57e231n162dq4GVVV.html
python工程师,厦门·集美区·集美新城,7-12K,1年以内本科,新诺北斗航科,数据服务已上市100-499人,加班补助，零食下午茶，免费班车，节日福利，带薪年假，员工旅游，定期体检，餐补，五险一金，全勤奖，年终奖,https://www.zhipin.com/job_detail/567f4392748c5fac1nJ_29i9FlRQ.html
高级数据爬虫工程师,厦门·集美区·杏林,12-20K,5-10年大专,万物智联,智能硬件未融资100-499人,住房补贴，员工旅游，餐补，节日福利，零食下午茶，五险一金,https://www.zhipin.com/job_detail/10452d40075ec7b51n152N20GVpQ.html
教学图形化编程，Python和C++,厦门·同安区·大同,6-9K,在校/应届大专,指尖未来少儿编程,培训机构0-20人,,https://www.zhipin.com/job_detail/ec60f1c66bc60c2c1nR72du5GFFS.html
Python后端工程师,厦门,7-12K·14薪,经验不限本科,晶宇,电子/半导体/集成电路未融资1000-9999人,补充医疗保险，全勤奖，零食下午茶，年终奖，定期体检，加班补助，住房补贴，节日福利，五险一金，员工旅游，包吃,https://www.zhipin.com/job_detail/632cf1730b0fcc261nx43d-1GFBQ.html
Python工程师（爬虫方向）,厦门·集美区·杏林,10-15K,1-3年大专,瞭风,计算机服务不需要融资100-499人,定期体检，节日福利，五险一金，年终奖，补充医疗保险，带薪年假，餐补，加班补助，零食下午茶,https://www.zhipin.com/job_detail/0066f773563bf2d21XV639y7ElpX.html
Python中级开发工程师,厦门·思明区·软件园,8-13K·13薪,1-3年本科,亚讯光谱网络科技...,计算机软件未融资20-99人,股票期权，节日福利，五险一金，员工旅游，带薪年假，年终奖，加班补助，零食下午茶，全勤奖,https://www.zhipin.com/job_detail/8b9213e78b2b12d41XR_0tW_E1RU.html
Python高级开发工程师,厦门·湖里区·高崎,15-25K,3-5年大专,亿峰顺网络科技,新闻/出版未融资20-99人,员工旅游，零食下午茶，餐补，缴纳医社保，带薪年假，加班补助，年终奖，全勤奖，节日福利,https://www.zhipin.com/job_detail/a0c0229959b4ff191XV62dW4FVtV.html
3d算法研发工程师,厦门·思明区·会展中心,13-25K,经验不限硕士,Manteia,医疗健康A轮20-99人,节日福利，定期体检，免费班车，五险一金,https://www.zhipin.com/job_detail/813416ebc67027e21n1z2NS9GFpX.html
